Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT184120151404626","","GRAFFITI REMOVER FOR DOT/TR","1","69038","69038","69038","ACE TOOL REPAIR INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","SUPPLIES + MATERIALS - GENERAL","Goods","09/08/2014","06/30/2015","09/09/2014","84115PO018TR","","Women"
"MA185720141202957","","PROVIDE ALL SERVICES REQUIRD FOR THE PROVISION OF FIRE","1","69035.25","69035.25","1974.5","HUDSON VALLEY FIRE & SAFETY INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","04/01/2014","03/31/2019","05/15/2014","85714B0003002","","Non-M/WBE"
"CT180620141424455","001","Asbestos abatement","1","69000","69000","67800","NEW STYLE CONTRACTORS INC","Yes","GATEWAY DEMOLITION CORP","Housing Preservation and Development","CONSTRUCTION","EMERGENCY","","Standardized Services","01/21/2014","03/04/2014","05/21/2014","","","Non-M/WBE"
"CTA182720147204486","","ADMINISTRATIVE CONSULTING TO 166-3-827-2396A","2","69000","69000","68310","COMSYS INFORMATION TECHNOLOGY SERVICES, LLC","No","N/A","Department of Sanitation","CONSULTANT","MULTIPLE AWARDS","PROF SERV OTHER","Professional Services","03/01/2014","06/06/2014","02/26/2014","85811O0027001N002","","Non-M/WBE"
"CT184620131428382","001","Concrete and Asphalt Pavers","1","69000","69000","50000","VERDUGOS GENERAL CONTRACTORS CORP","Yes","VENUS GROUP, INC","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","09/15/2013","07/14/2014","06/18/2013","","","Non-M/WBE"
"CT112520151417986","","SENIOR SERVICES SUPPORT, OPERATING COSTS","2","18000","69000","0","JEWISH COMMUNITY COUNCIL OF CANARSIE","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","04/02/2015","12515L0029001A001","12515DISC2UM","Non-M/WBE"
"CT185020151409781","004","Plumbing Work","1","69000","69000","0","THOMAS F. CASH & SONS INC.","Yes","TJM CONSTRUCTION CORP. / LONG ISLAND CONCRETE INC. (AJV)","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","02/04/2015","08/21/2015","11/26/2014","","8502013TR0006C","Non-M/WBE"
"CT180120151412963","","NDD - DISCRETIONARY CONTRACT , FY #3642, #3643, #5695","1","69000","69000","39804.1","RIDGEWOOD LOCAL DEV CORP","No","N/A","Department of Small Business Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","01/02/2015","80115L0039001","","Non-M/WBE"
"MA104020149475293","","Stringed Instruments, amplifiers, keyboards and accessories","1","69000","69000","116430.95","E TECH AMERICA INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","06/16/2014","06/15/2019","06/17/2014","B2296","B229609","Non-M/WBE"
"CT184620151418601","003","Electrical Work","2","69000","69000","0","MAINSTREAM ELECTRIC INC","Yes","U A  CONSTRUCTION CORP.","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","05/18/2015","05/16/2016","03/27/2015","UA1503-3","","Black American"
"CT112520151425052","","SENIOR SERVICES SUPPORT, OPERATING COSTS","1","69000","69000","0","ST FRANCIS COLLEGE FINANCIAL","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/21/2015","12515L0106001","12515DISC2WR","Non-M/WBE"
"CT181620141406571","","Bedaquiline Medication for patients with Tuberculosis","3","69000","69000","23070","METRO MEDICAL SUPPLY, INC","No","N/A","Department of Health and Mental Hygiene","CONSULTANT","EMERGENCY","MEDICAL,SURGICAL & LAB SUPPLY","Human Services","07/23/2013","06/30/2014","10/07/2013","81614E0002001","","Non-M/WBE"
"CT180120141416456","","Discretionary MWBE Leadership Program FY14 2467/2468","2","68950","68950","68950","HARLEM BUSINESS ALLIANCE INC","No","N/A","Department of Small Business Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2013","06/30/2014","02/03/2014","80114L0011001","","Non-M/WBE"
"CT181620151406406","","OTD FOR NETWORKING COMP. FOR WTC PROJECT items not on contra","1","68920.77","68920.77","68920.76","IPLOGIC INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCH - IT- 25 K TO 100K","DATA PROCESSING SUPPLIES","Goods","08/29/2014","06/30/2015","10/03/2014","15R0244 REBID","","Non-M/WBE"
"MA185720151202806","","TO PROCURE LINERS, POLETHYLENE, PEST REPELLENT","1","68850","68850","0","WESTBROOK MARKETING LLC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","04/30/2015","04/28/2020","04/21/2015","85714B0130002","1400202/3587085","Hispanic American"
"CTA180620147207531","","CCTV Security Enhancements @ Johnson Houses in Manhattan","2","91800","68829.26","0","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","CONSTRUCTION","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Construction Services","06/09/2014","12/31/2014","07/28/2014","806-2014-SMS-1","","Non-M/WBE"
"CT185620145400961","","HEWLETT PACKARD HARDWARE AND SUPPORT","1","68807.34","68807.34","68807.34","CORPORATE COMPUTER SOLUTIONS INC","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT, DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","08/01/2013","06/30/2014","10/07/2013","85614O0001","","Women"
"CT126020140000746","","Out of School Time Summer Initiative","2","68800","68800","68737.88","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","07/02/2013","26013N060077","26014124506Z","Non-M/WBE"
"CT126020140000608","","Out of School Time Summer Initiative","2","68800","68800","68566.91","ST. NICKS ALLIANCE CORP.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","07/15/2013","26013N0060193","26014124251Z","Non-M/WBE"
"CT126020151408132","","Neighborhood Development Program","2","68797","68797","50903.2","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","ASSIGNMENT","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","03/04/2015","2601510405BR","","Non-M/WBE"
"CT181620151415136","","Convert paper case files & logbooks into digital images","1","68793.46","68793.46","29233.32","NEW YORK STATE INDUSTRIES FOR THE DISABLED INC","No","N/A","Department of Health and Mental Hygiene","WORK/LABOR","DETERMINED BY GOV'T MANDATE","PROF SERV OTHER","Not Classified","01/02/2015","06/30/2015","02/04/2015","81615M0001001","","Non-M/WBE"
"CT181020151401969","","SANBORN MAPS SUBSCRIPTION","2","68778.11","68778.11","68778.11","CORELOGIC INC","No","N/A","Department of Buildings","SUBSCRIPTIONS","SUBSCRIPTION ETC PER PPB","BOOKS-OTHER","Goods","01/01/2014","06/30/2014","08/04/2014","810-149021O","","Non-M/WBE"
"CT180620141414570","","Provision of Legal assistance to tenants.","3","68750","68750","68749.3","THE LEGAL AID SOCIETY","No","N/A","Housing Preservation and Development","CONSULTANT","BORO NEEDS/DISCRETIONARY FUND","COMMUNITY CONSULTANT CONTRACTS","Professional Services","07/01/2013","06/30/2014","01/29/2014","80614L0040001","","Non-M/WBE"
"CT126020150000452","","Neighborhood Development Program","4","64414","68716","62632.17","BROOKLYN HOUSING & FAMILY SERVICES INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/06/2014","26015820800B","","Non-M/WBE"
"CT126020141418109","","To support Gay Pride Parade","3","68715","68715","64994","QUEENS LESBIAN AND GAY PRIDE COMMITTEE INC","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","03/27/2014","26014L0541001","26014048149L","Non-M/WBE"
"CT181020141404711","","INVENTORY SOFTWARE","2","47700","68675","67422.4","UNIVERSAL ACCOUNTING SOFTWARE INC","No","N/A","Department of Buildings","SUPPLIES/MATERIALS/EQUIPMENT","SOLE SOURCE","DATA PROCESSING SUPPLIES, PROF SERV COMPUTER SERVICES, PROF SERV OTHER","Goods","09/30/2013","06/30/2015","11/20/2013","810-149440S","","Non-M/WBE"
"CTA107120157207112","","GARTNER FOR IT EXECUTIVES MEMBERSHIP NYS 04/01/15-3/31/16","1","68630","68630","0","GARTNER INC","No","N/A","Department of Homeless Services","SUPPLIES/MATERIALS/EQUIPMENT","MULTIPLE AWARDS","DATA PROCESSING SUPPLIES","Goods","04/01/2015","03/31/2016","06/02/2015","15DHS515","","Non-M/WBE"
"CT126020151417991","","To pay staff to provide a clean neighborhood.","2","68627","68627","47636.81","YOUTH MINISTRIES FOR PEACE AND JUSTICE","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","04/03/2015","26015L0319001","26015062084M","Non-M/WBE"
"MA104020149471736","","Vocational Training for Horizon Academy","1","68625","68625","25250","BIG APPLE OCCUPATIONAL SAFETY","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RENEWAL OF CONTRACT","","Human Services","10/01/2013","09/30/2015","09/27/2013","B1502","B150201","Asian American"
"CT180120151414073","","DEFO-DISCRETIONARY M/WBE PROGRAM - FY15 - 4410, 4950, 5232","2","53950","68600","51373.94","WEST BRIGHTON COMMUNITY LOCAL DEVELOPMENT CORP","No","N/A","Department of Small Business Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","01/26/2015","80115L0033001A001","","Non-M/WBE"
"CT126020140001789","","Community Servcies Block Grant/RFP","4","68586","68586","65750.57","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","08/02/2013","26009P0297CNVN002","26014840400A","Non-M/WBE"
"CT126020150002166","","Service Option II-Young Immigrant  Comp 3 Legal Services","2","68585","68585","63689.43","CENTRAL AMERICAN LEGAL ASSIST- ANCE","No","N/A","Department of Youth and Community Development","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","08/19/2014","26014P0001068","260150766671","Non-M/WBE"
"CT182620151425367","","EVSE DUEL PORT EV CHARGING STATIONS","1","68549","68549","0","GREEN POWER TECHNOLOGY, LLC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","06/01/2015","06/30/2015","05/30/2015","5090061","","Non-M/WBE"
"CT126020150000332","","Neighborhood Development Program","3","64235","68525","64125","CHILDREN'S ARTS & SCIENCE WORKSHOPS INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","07/22/2014","26015810800B","","Non-M/WBE"
"CT181920141407021","","DELL OPTIPLEX 9010 (ALL IN ONE) PC","1","68509.74","68509.74","68509.74","DELL MARKETING LP","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","INTERGOVERNMENTAL PROCUREMENT","CONSTRUCTION-BUILDINGS","Goods","09/25/2013","01/28/2014","10/04/2013","000000","","Non-M/WBE"
"CTA185820137208201","","ITCS NEGOTIATED ACQUISITION - NYCP PORTAL DEVELOPER","1","68502","68502","65072","GCOM SOFTWARE INC","No","N/A","Department of Information Technology and Telecommunications","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/10/2013","10/09/2013","07/09/2013","85811O0030001N001","","Asian American"
"CT180620141406826","","Remove old heating system and replace with new system","1","68500","68500","66500","S J FUEL CO., INC.","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONSTRUCTION-BUILDINGS","Construction Services","05/24/2013","05/23/2014","10/16/2013","80614KD01596","","Non-M/WBE"
"CT184620141421172","006","Plumbing Work","1","68500","68500","0","IMP PLUMBING & HEATING CORP","Yes","CDE AIR CONDITIONING CO INC","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","08/02/2014","07/01/2015","05/28/2014","","","Non-M/WBE"
"CT180620151404446","","Boiler conversion","1","68499","68499","0","PACIFIC ENERGY CORP","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONSTRUCTION-BUILDINGS","Construction Services","06/09/2014","06/08/2015","09/12/2014","80615KE01239","","Non-M/WBE"
"CTA185820147204789","","ITCS NEGOTIATED ACQUISTION 311PSR Backlog Siebel Developer","2","68480","68480","62488","GCOM SOFTWARE INC","No","N/A","Department of Information Technology and Telecommunications","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","02/10/2014","06/01/2014","03/17/2014","85811O0030001N003","","Asian American"
"CT126020150000196","","Neighborhood Development Program","3","64180","68466","57693.28","HOMECREST COMMUNITY SERVICES INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/05/2014","26015821502B","","Non-M/WBE"
"CT185820131427573","","Google Maps Engine License and support services","1","68434","68434","68434","EMERGENT LLC","No","N/A","Department of Information Technology and Telecommunications","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","06/01/2013","05/31/2014","06/06/2013","85813RQ00572","","Non-M/WBE"
"CT185620155400616","","2006 RETROACTIVE ASSIGNMENT","1","68423.21","68423.21","68423.21","45 MAIN ASSOCIATES LLC","No","N/A","Department of Citywide Administrative Services","LESSEE","LESSEE NEGOTIATION","RENTALS - LAND BLDGS & STRUCTS","Not Classified","01/01/2014","05/31/2014","08/29/2014","7577","","Individuals and Others"
"CT185820131418120","","Network switches","1","68314.77","68314.77","68314.77","COMPULINK TECHNOLOGIES INC","No","N/A","Department of Information Technology and Telecommunications","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT, DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","02/15/2013","02/14/2016","02/22/2013","85813RQ00280","","Hispanic American"
"CT185020141428669","009","Street Lighting and Traffic Signal Work","1","68258","68258","0","FRESH MEADOW ELECTRICAL, LLC.","Yes","CAC INDUSTRIES INC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Professional Services","01/12/2015","06/04/2015","07/09/2014","","","Non-M/WBE"
"CT185820141419097","","OM PLUS SOFTWARE SUBSCRIPTION","1","68218","68218","68217.6","PLUS TECHNOLOGIES","No","N/A","Department of Information Technology and Telecommunications","SUBSCRIPTIONS","SUBSCRIPTION ETC PER PPB","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","03/01/2014","02/28/2015","02/28/2014","85814RQ00438","","Non-M/WBE"
"CT126020150000246","","Neighborhood Development Program","3","63936","68206","52902.99","COMMUNITY MEDIATION SERVICES, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/22/2014","26015841402B","","Non-M/WBE"
"CT126020140001321","","Community Services Block Grant/RFP","4","68186","68186","62918.07","NEW YORK JUNIOR TENNIS LEAGUE INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/15/2013","26009P0183CNVN002","26014820402A","Non-M/WBE"
"CT102520150002586","","Provision of joint document and deposition repository/databa","1","68123","68123","28534","D4 LLC","No","N/A","Law Department","CONSULTANT","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PROF SERV OTHER","Professional Services","02/01/2014","07/31/2017","06/27/2014","02514N0032001","02514X003604","Non-M/WBE"
"CT181920151418121","","PNEUMATIC TUBE SYSTEM","1","68100","68100","0","PEVCO SYSTEMS INTERNAT'L","No","N/A","Health and Hospitals Corporation","SUPPLIES/MATERIALS/EQUIPMENT","COMPETITIVE SEALED BIDDING","CONSTRUCTION-BUILDINGS","Goods","12/01/2014","11/30/2017","03/11/2015","000000","","Non-M/WBE"
"CTA180620157202911","","Change Mgmt. Specialist for Modernization.","1","68040","68040","0","COMSYS INFORMATION TECHNOLOGY SERVICES, LLC","No","N/A","Housing Preservation and Development","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","09/23/2014","01/08/2015","12/19/2014","806151000455","","Non-M/WBE"
"CT105720141400814","","EMS TRAINING TEXTBOOKS, PIN #  05713000286","1","68017.5","68017.5","68017.5","JONES & BARTLETT PUBLISHERS INC","No","N/A","Fire Department","SUBSCRIPTIONS","SUBSCRIPTION ETC PER PPB","BOOKS-OTHER","Goods","07/01/2013","06/30/2014","08/23/2013","*","","Non-M/WBE"
"CT182620141414360","008","Arc Flash Study","1","68000","68000","22000","Current Solutions Professional Engineering Estimating","Yes","URS CORPORATION-NEW YORK","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","05/17/2014","12/19/2014","02/06/2014","","82613WP01233","Non-M/WBE"
"CT126020141411252","","To support activities challenging discrimination.","5","68000","68000","67835.82","CHINESE-AMERICAN PLANNING COUNCIL INC","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","03/13/2014","26014L0808001","26014043121L","Non-M/WBE"
"CT182620151407861","002","INSPECTION, TESTING, AND AIR MONITORING","1","68000","68000","0","SAFETY ENVIRONMENTAL COMPANY OF NEW YORK INC","Yes","HALCYON CONSTRUCTION CORP","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","12/08/2014","09/06/2017","10/16/2014","394-002","82614WPC1312","Non-M/WBE"
"CT104020149453713","","Teaching American History Grant","2","68000","68000","65391","CITY UNIVERSITY OF NEW YORK SENIOR COLLEGES","No","N/A","Department of Education","PROGRAMS","GRANT RENEWAL","PROF SERV CURRIC & PROF DEVEL","Human Services","07/15/2013","07/14/2014","01/17/2014","GRANT","","Non-M/WBE"
"CT107220121436771","001","Excavation, Back fill and Concrete","1","68000","68000","0","FRITCH CONSTRUCTION CO. INC.","Yes","E. ELECTRICAL CONTRACTING LLC","Department of Correction","REQUIREMENTS-CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","08/19/2013","09/16/2013","04/18/2012","","072201133CPD","Women"
"CT182620141427758","004","Guide Rails and Gate Installation","1","68000","68000","0","Central Industries Inc.","Yes","FGI CORPORATION","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","10/01/2014","07/13/2016","06/25/2014","","82614WS00031","Women"
"CTA181620147204261","","Temporary Consultant Services","3","68000","68000","63732.15","KFORCE INC KFORCE PROFESSIONAL STAFFING","No","N/A","Department of Health and Mental Hygiene","CONSULTANT","MULTIPLE AWARDS","CONTRACTUAL SERVICES GENERAL","Professional Services","01/20/2014","06/30/2014","02/18/2014","14DS048001R0X00","","Non-M/WBE"
"CT126020141408230","","Provide OST for Elementary Non Target Bronx","3","68000","68000","59511.06","MADISON SQUARE BOYS & GIRLS CLUB INC","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","10/31/2013","26014124154L","26014L0223001","Non-M/WBE"
"CT185820151425817","","REPLACING END OF LIFE WORKSTATION FOR QUEENS AND FJC","1","68000","68000","0","COMPULINK TECHNOLOGIES INC","No","N/A","Department of Information Technology and Telecommunications","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","PURCH DATA PROCESSING EQUIPT","Goods","05/13/2015","06/30/2015","06/04/2015","85815RQ00472","","Hispanic American"
"CT105720131424771","","DELL BLACK TONER","1","67996","67996","67996","LIBERTY OFFICE SUPPLIES & EQUIPMENT , INC.","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","DATA PROCESSING SUPPLIES","Goods","04/22/2013","06/30/2013","05/01/2013","057130001574","","Asian American"
"MA185720151201621","","TO PROCURE SHELF STABLE, FRUITS, VEG, FISH, DESSERTS - DOC","1","67967.1","67967.1","0","ALLIED FOOD PRODUCTS INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","ACCELERATED PROCUREMENT","","Goods","01/01/2015","06/30/2015","12/18/2014","85715B0064","1500105/3586049","Non-M/WBE"
"CT126020140000556","","Community Services Block Grant/RFP","3","67966","67966","67442.25","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/10/2013","26009P0350CNVN002","26014821400A","Non-M/WBE"
"CT185020141421706","006","Carpentry","1","67965","67965","0","BONVIL SOLUTIONS CORP","Yes","TRITON STRUCTURAL CONCRETE INC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","12/01/2014","05/01/2015","04/30/2014","","","Black American"
"CT180620151404445","","Boiler conversion","1","67950","67950","0","PACIFIC ENERGY CORP","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONSTRUCTION-BUILDINGS","Construction Services","06/12/2014","06/11/2015","08/28/2014","80615KE01501","","Non-M/WBE"
"CT104220131420000","","WEXLER LIBRARY RENOVATION - HUNTER COLLEGE","2","67949.48","67949.48","67481.26","BLACKBOARD INC.","No","N/A","City University of New York","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","02/15/2013","04/15/2013","03/20/2013","042HU023-011BLACKBOARD","","Non-M/WBE"
"CT185020141429057","005","tree and landscape work","1","67900","67900","0","VALLEY TREE & LANDSCAPE SERVICE INC","Yes","MASPETH SUPPLY CO LLC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","08/25/2014","08/10/2015","07/11/2014","","","Non-M/WBE"
"CT182620141425432","","Design Services for Renovation of Cafeteria at DEP HQ","2","59800","67900","52580","ARCHITECTURE & ENGINEERING GROUP, P.C.","No","N/A","Department of Environmental Protection","WORK/LABOR","SM PURCH CONSTR - 50K TO 100K","LEASEHOLD IMP CONSTRUCTION","Goods","06/16/2014","09/30/2016","06/18/2014","C400905","","Asian American"
"CTA101720157206541","","Senior i Phone Developer","1","67899","67899","9548.1","PSI INTERNATIONAL INC","No","N/A","Department of Emergency Management","CONSULTANT","MULTIPLE AWARDS","PROF SERV OTHER","Professional Services","03/16/2015","06/30/2015","05/05/2015","85811O0026001N003","","Asian American"
"CT105720151413732","","TRAILER FOR IMT EMERGENCY SITUATIONS","1","67885.6","67885.6","0","Universal Trailer Cargo Group Inc.","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","EQUIPMENT GENERAL","Goods","04/01/2015","07/15/2015","04/30/2015","05715G0005001","","Non-M/WBE"
"CT105720151424692","","PETZL EXO TRIACT LOCK BAR ""D"" Shape Carabiners, part #D30102","1","67883.02","67883.02","0","HI-TECH FIRE & SAFETY INC","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","05/15/2015","06/30/2015","05/22/2015","057150001281","","Women"
"CT184120131413369","","STEEL - TUBES & DECKING ROOF FOR DOT/BRIDGES","1","67820","67820","67820","CAPITAL STEEL SERVICE LLC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","MAINTENANCE SUPPLIES","Goods","01/03/2013","06/30/2013","12/27/2012","84113PO211BR","","Non-M/WBE"
"CT184120151408148","","Presentation skills training for DOT/Managers","1","67800","67800","37800","KATEN, LLC","No","N/A","Department of Transportation","SUBSCRIPTIONS","SUBSCRIPTION ETC PER PPB","TRAINING PRGM CITY EMPLOYEES","Standardized Services","10/06/2014","06/30/2015","10/20/2014","84115PO056HR","","Non-M/WBE"
"CT181620151421515","","FURNISH AND INSTALL A  BIRD REMEDIATION SYSTEM","1","67790","67790","0","INTERNATIONAL BIRD CONTROL SYSTEMS, INC./BIRDMASTER","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","04/01/2015","06/30/2015","05/14/2015","15R0525VJ","","Non-M/WBE"
"CT126020151404414","","Neighborhood Development Program","3","63459","67697","62126.68","GRAND STREET SETTLEMENT","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","09/22/2014","26015830304B","","Non-M/WBE"
"CT126020150000199","","Neighborhood Development Program","2","63459","67697","45077.76","THE JACOB A. RIIS NEIGBORHOOD SETTLEMENT","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/30/2014","26015840101B","","Non-M/WBE"
