Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT104020133034688","","COMPETITIVE GRANT-SERVICES","2","25000","25000","24845","MARQUIS STUDIOS LTD","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/13/2013","06/30/2013","03/13/2013","21","","Non-M/WBE"
"CT104020123036355","","PRIOR YEAR DOCUMENT WRITE-DOWN","4","25000","25000","16350","TORRISI DESIGN ASSOCIATES, INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV COMPUTER SERVICES, PROF SERV OTHER","Not Classified","04/06/2013","06/30/2013","04/05/2012","68","","Non-M/WBE"
"CT104020133030725","","SOLE VENDOR-COMMODITIES","2","25000","25000","20789","CLOSE UP FOUNDATION","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/11/2013","06/30/2013","03/11/2013","02","","Non-M/WBE"
"CT104020133039135","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","3","25000","25000","0","FROST VALLEY YMCA","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/06/2014","06/30/2014","03/22/2013","08","","Non-M/WBE"
"CT104020134110203","","FMS INTEGRATION","3","25000","25000","17490","MONROE BUS CORP","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","TRANSP OF PUPILS-NYCTA","Not Classified","06/16/2014","06/30/2014","01/08/2013","61","","Non-M/WBE"
"CT182620131417344","","TIRE REPAIR CONTRACT","2","25000","25000","24971.6","5874 GRAND AVE TIRE CORP ACTION TIRE SERVICE","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINT & REP MOTOR VEH EQUIP","Goods","01/30/2013","01/30/2015","01/29/2013","3090070","","Non-M/WBE"
"CT104020133014137","","3 BIDS-SERVICES","2","25000","25000","15190","GRADUATE SCHOOL & UNIV. CENTER CUNY THE GRADUATE CENTER","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","05/31/2013","06/30/2013","11/28/2012","64","","Non-M/WBE"
"CT104020133037257","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","19600","THE LEADERSHIP PROGRAM, INC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/21/2013","06/30/2013","03/21/2013","08","","Non-M/WBE"
"CT104020133047866","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","3","25000","25000","14590.13","WILMON INDUSTRIAL SUPPLY CORP. THE TRI STATE SUPPLY COMPANY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/26/2014","06/30/2014","04/08/2013","79","","Non-M/WBE"
"CT104020143028334","","3 BIDS-COMMODITIES","1","25000","25000","14850","MAXIMUM TOURS INC","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","02/04/2014","06/30/2014","02/04/2014","08","","Non-M/WBE"
"CT104020133002171","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","3","25000","25000","11156.66","NYS PUBLIC H S ATHLETIC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/26/2014","06/30/2014","08/17/2012","82","","Non-M/WBE"
"CT104020143054027","","FMS INTEGRATION","2","25000","25000","0","NEW YORK CARES, INC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","06/30/2014","06/30/2014","04/11/2014","42","","Non-M/WBE"
"CT104020143033128","","SOLE VENDOR-COMMODITIES","1","25000","25000","21728.69","HMH SUPPLEMENTAL PUBLISHERS","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","03/03/2014","06/30/2014","03/03/2014","25","","Non-M/WBE"
"CT104020143030178","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","20000","NORTH AMERICAN COUNCIL FOR ONLINE LEARNING","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/12/2014","06/30/2014","02/12/2014","83","","Non-M/WBE"
"CT104020143037909","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24000","CCT GROUP, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","DATA PROCESSING EQUIPMENT MAINTENANCE","Human Services","03/14/2014","06/30/2014","03/14/2014","46","","Non-M/WBE"
"CT104020143016885","","3 BIDS-SERVICES-1","1","25000","25000","12248.25","LH TARRYTOWN OPERATING LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","12/02/2013","06/30/2014","12/02/2013","09","","Non-M/WBE"
"CT104020143029527","","SOLE VENDOR-COMMODITIES","1","25000","25000","10453","COMPROSYS INC PRESENTATION SYSTEMS","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","02/11/2014","06/30/2014","02/11/2014","15","","Non-M/WBE"
"CT104020143016225","","3 BIDS-SERVICES-LESP","1","25000","25000","15359","YMCA CAMP RALPH S MASON","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","EDUCATION & REC FOR YOUTH PRGM","Human Services","11/15/2013","06/30/2014","11/15/2013","01","","Non-M/WBE"
"CT104020143031314","","SOLE VENDOR-COMMODITIES","1","25000","25000","12000","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","02/25/2014","06/30/2014","02/25/2014","01","","Non-M/WBE"
"CT104020143022705","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","18600","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","01/07/2014","06/30/2014","01/07/2014","40","","Non-M/WBE"
"CT104020133033594","","FMS INTEGRATION","3","25000","25000","21908.49","READ AND SUCCEED LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","01/22/2014","06/30/2014","03/11/2013","13","","Non-M/WBE"
"CT104020143031127","","SOLE VENDOR-COMMODITIES","1","25000","25000","12026","EDUCATIONAL TESTING SERVICE","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/03/2014","06/30/2014","03/03/2014","26","","Non-M/WBE"
"CT104020143036440","","SOLE VENDOR-COMMODITIES","1","25000","25000","13027","COLLEGE SUMMIT","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/11/2014","06/30/2014","03/11/2014","23","","Non-M/WBE"
"CT104020143021618","","AMT NOT INVOICED AGAINST IN FY14","2","25000","25000","10000","UNIGO LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","06/24/2014","06/30/2014","12/18/2013","83","","Non-M/WBE"
"CT104020143034086","","3 BIDS-COMMODITIES","1","25000","25000","13272.19","AMERICAN HARLEQUIN CORP","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/05/2014","06/30/2014","03/05/2014","24","","Non-M/WBE"
"CT104020143025271","","SOLE VENDOR-COMMODITIES","1","25000","25000","14724","RALLY EDUCATION","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","01/22/2014","06/30/2014","01/22/2014","09","","Non-M/WBE"
"CT104020143042826","","SOLE VENDOR-COMMODITIES","1","25000","25000","12500","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","03/27/2014","06/30/2014","03/27/2014","01","","Non-M/WBE"
"CT104020143015885","","3 BIDS-SERVICES","2","25000","25000","18575","NEW YORK ACADEMY OF SCIENCES","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","06/04/2014","06/30/2014","11/14/2013","40","","Non-M/WBE"
"CT104020143041522","","SOLE VENDOR-COMMODITIES","1","25000","25000","14160.38","MENTORING MINDS, LP","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","03/24/2014","06/30/2014","03/24/2014","08","","Non-M/WBE"
"CT104020143008274","","FMS INTEGRATION","2","25000","25000","0","DEPARTMEN OF EDUCATION DIOCESE OF BROOKLYN","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","10/02/2013","06/30/2014","09/30/2013","64","","Non-M/WBE"
"CT104020143015094","","3 BIDS-SERVICES","1","25000","25000","20000","WEB VISIBILITY MEDIA LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","11/07/2013","06/30/2014","11/07/2013","18","","Non-M/WBE"
"CT104020143029703","","SOLE VENDOR-COMMODITIES","1","25000","25000","10200","RC FUNDRAISING INC THE GYM UNIFORM CO.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","02/25/2014","06/30/2014","02/25/2014","19","","Non-M/WBE"
"CT104020143048332","","SOLE VENDOR-COMMODITIES","1","25000","25000","10750","CASENEX, LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/03/2014","06/30/2014","04/03/2014","12","","Non-M/WBE"
"CT104020143047621","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15000","RENAISSANCE-E.M.S","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/03/2014","06/30/2014","04/03/2014","07","","Non-M/WBE"
"CT104020143022938","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15000","ACKERMAN INSTITUTE FOR THE FAMILY","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","01/08/2014","06/30/2014","01/08/2014","16","","Non-M/WBE"
"CT104020143054216","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15000","LEARNINGTIMES LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","04/15/2014","06/30/2014","04/15/2014","40","","Non-M/WBE"
"CT104020133041630","","COMPETITIVE GRANT-SERVICES","2","25000","25000","24999","SPORTS & ARTS IN SCHOOLS FOUNDATION, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/03/2013","06/30/2013","04/03/2013","10","","Non-M/WBE"
"CT104020143041911","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24999","PRINCETON BLAIRSTOWN","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/25/2014","06/30/2014","03/25/2014","04","","Non-M/WBE"
"CT104020143038709","","SOLE VENDOR-COMMODITIES","1","25000","25000","24605.6","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Not Classified","03/17/2014","06/30/2014","03/17/2014","20","","Non-M/WBE"
"CT104020143038484","","SOLE VENDOR-COMMODITIES","1","25000","25000","12733.62","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/14/2014","06/30/2014","03/14/2014","28","","Non-M/WBE"
"CT104020143048443","","SOLE VENDOR-COMMODITIES","1","25000","25000","22493","SCHOLASTIC, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/04/2014","06/30/2014","04/04/2014","18","","Non-M/WBE"
"CT104020143029659","","COMPETITIVE GRANT-SERVICES","1","25000","25000","23750","JDL HORIZONS, LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/11/2014","06/30/2014","02/11/2014","13","","Non-M/WBE"
"CT104020143045347","","3 BIDS-COMMODITIES-1","1","25000","25000","14998.5","IDEAL DEPARTMENT STORE","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/01/2014","06/30/2014","04/01/2014","08","","Non-M/WBE"
"CT104020143040316","","3 BIDS-COMMODITIES-542885-000","1","25000","25000","14998","HERTZ FURNITURE SYSTEMS LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","03/21/2014","06/30/2014","03/21/2014","20","","Non-M/WBE"
"CT104020143007574","","SOLE VENDOR-COMMODITIES","1","25000","25000","11620","NAVIANCE INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","09/26/2013","06/30/2014","09/26/2013","08","","Non-M/WBE"
"CT104020133035465","","FY14 GL441 WRITE DOWN","3","25000","25000","19000","CHILDREN ACHIEVING RESULTS","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","07/08/2014","06/30/2015","03/15/2013","19","","Non-M/WBE"
"CT104020143053680","","SOLE VENDOR-COMMODITIES","1","25000","25000","10795.5","SCHOLASTIC, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/11/2014","06/30/2014","04/11/2014","08","","Non-M/WBE"
"CT104020143049580","","SOLE VENDOR-COMMODITIES","1","25000","25000","24999","WESTCOASTPOP INC SONOMA TESTING","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/08/2014","06/30/2014","04/08/2014","32","","Non-M/WBE"
"CT178120141403392","","REQ 05249, CARNEGIE HALL SONGWRITING WORKSHOP PROGRAM","1","25000","25000","25000","CARNEGIE HALL CORPORATION","No","N/A","Department of Probation","WORK/LABOR","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL","Human Services","08/12/2013","06/30/2014","08/12/2013","781-14-0049","","Non-M/WBE"
"CT104020143054526","","SOLE VENDOR-COMMODITIES","1","25000","25000","18088.85","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","05/13/2014","06/30/2014","05/13/2014","32","","Non-M/WBE"
"CT104020143045044","","3 BIDS-SERVICES","1","25000","25000","11375","SOCIETY FOR THIRD STREET MUSIC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/31/2014","06/30/2014","03/31/2014","01","","Non-M/WBE"
"CT104020143043008","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","11500","NORTHWEST INSTRUCTIONAL 'N EDUCATIONAL ENTERPRISES, INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/26/2014","06/30/2014","03/26/2014","14","","Non-M/WBE"
"CT104020143036678","","SOLE VENDOR-COMMODITIES","1","25000","25000","24575","EF EXPLOREAMERICA","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/18/2014","06/30/2014","03/18/2014","03","","Non-M/WBE"
"CT104020143008775","","SOLE VENDOR-COMMODITIES","1","25000","25000","11000","CASTLE SOFTWARE, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","10/31/2013","06/30/2014","10/31/2013","27","","Non-M/WBE"
"CT104020143025839","","FMS INTEGRATION","3","25000","25000","7081.54","LEHMAN COLLEGE AUXILIARY ENTERPRISE CORP INC","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","06/19/2014","06/30/2014","01/23/2014","82","","Non-M/WBE"
"CT104020143046714","","3 BIDS-COMMODITIES-03032014","1","25000","25000","10141","THE OFFICESAVERS GROUP, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","04/02/2014","06/30/2014","04/02/2014","24","","Non-M/WBE"
"CT104020133028415","","FY14 GL441 WRITE DOWN","4","25000","25000","13000","SCHOLASTIC, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","07/08/2014","06/30/2015","02/26/2013","17","","Non-M/WBE"
"CT185620145401442","","Blanket Order for Travel Charges","1","25000","25000","25000","CITIBANK, N.A.","No","N/A","Department of Citywide Administrative Services","OTHERS","SMALL PURCHASE - INTERGOV'T","OVERNIGHT TRVL EXP-GENERAL","Goods","12/03/2013","06/30/2014","12/04/2013","85614490827","","Non-M/WBE"
"CT104020143048913","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","12500","SCHOOL DATA CORP","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","04/03/2014","06/30/2014","04/03/2014","12","","Non-M/WBE"
"CT104020143018315","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","16000","REDESIGN LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","11/26/2013","06/30/2014","11/26/2013","40","","Non-M/WBE"
"CT104020143042223","","SOLE VENDOR-COMMODITIES","1","25000","25000","11150","CERTIPORT INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/31/2014","06/30/2014","03/31/2014","09","","Non-M/WBE"
"CT104020143015768","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","13529","PRINCETON CENTER FOR LEADERSHIP TRAINING INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","11/12/2013","06/30/2014","11/12/2013","08","","Non-M/WBE"
"CT104020143022278","","COMPETITIVE GRANT-SERVICES","1","25000","25000","20000","CORNELL UNIVERSITY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","12/31/2013","06/30/2014","12/31/2013","40","","Non-M/WBE"
"CT104020143014634","","SOLE VENDOR-COMMODITIES","1","25000","25000","14663.33","ROSETTA STONE LTD","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","11/07/2013","06/30/2014","11/07/2013","21","","Non-M/WBE"
"CT104020143012196","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24285","EPILIFE CONSULTING INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","10/21/2013","06/30/2014","10/21/2013","40","","Non-M/WBE"
"CT181620131422745","","SAMPLE COLLECTING","2","25000","25000","24641.37","VWR FUNDING, INC.","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MEDICAL,SURGICAL & LAB SUPPLY","Goods","03/28/2013","06/30/2013","03/28/2013","EHSA-13-9253-N00","","Non-M/WBE"
"CT104020143016860","","SOLE VENDOR-COMMODITIES","1","25000","25000","19600","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","11/19/2013","06/30/2014","11/19/2013","15","","Non-M/WBE"
"CT104020143032010","","SOLE VENDOR-COMMODITIES","1","25000","25000","22857.21","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","02/26/2014","06/30/2014","02/26/2014","11","","Non-M/WBE"
"CT104020143043563","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24000","CASA GRANDE INTERACTIVE COMMUNICATIONS, INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/27/2014","06/30/2014","03/27/2014","06","","Non-M/WBE"
"CT104020143039220","","COMPETITIVE GRANT-SERVICES","1","25000","25000","19992","NEWTOPIA ENTERPRISE INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/18/2014","06/30/2014","03/18/2014","03","","Non-M/WBE"
"CT104020143041057","","SOLE VENDOR-COMMODITIES","1","25000","25000","13459.32","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","03/21/2014","06/30/2014","03/21/2014","27","","Non-M/WBE"
"CT104020143016626","","SOLE VENDOR-COMMODITIES","1","25000","25000","12500","PERCEPTUM SOLUTIONS, LLC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","11/15/2013","06/30/2014","11/15/2013","97","","Non-M/WBE"
"CT104020143021906","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15000","HIP HOP 4 LIFE INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","12/19/2013","06/30/2014","12/19/2013","27","","Non-M/WBE"
"CT104020143016369","","3 BIDS-COMMODITIES","1","25000","25000","14025","NICKERSON CORPORATION","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","11/14/2013","06/30/2014","11/14/2013","11","","Non-M/WBE"
"CT104020143018771","","3 BIDS-COMMODITIES-6471","1","25000","25000","13165","SID TOOL CO INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","12/02/2013","06/30/2014","12/02/2013","58","","Non-M/WBE"
"CT104020133020836","","FMS INTEGRATION","2","25000","25000","10781","CASIO MUSIC CO., INC. CASIO/INTERSTATE MUSIC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","07/03/2013","06/30/2014","01/17/2013","27","","Non-M/WBE"
"CT104020143054793","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","10875","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","06/20/2014","06/30/2014","06/20/2014","40","","Non-M/WBE"
"CT104020143013426","","3 BIDS-COMMODITIES","1","25000","25000","11112.36","WESTCHESTER SQUARE PLUMBING SUPPLY CO., INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","10/30/2013","06/30/2014","10/30/2013","10","","Non-M/WBE"
"CT104020133012976","","FY14 GL441 WRITE DOWN","3","25000","25000","12205.32","NICKERSON CORPORATION","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","07/08/2014","06/30/2015","11/14/2012","36","","Non-M/WBE"
"CT104020143021909","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","20250","CHILDREN ACHIEVING RESULTS","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","12/19/2013","06/30/2014","12/19/2013","27","","Non-M/WBE"
"CT104020143013520","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24999.75","Soul Tigers Marching Band, Inc.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","11/06/2013","06/30/2014","11/06/2013","19","","Non-M/WBE"
"CT103920141410631","","READ-ALONG MATERIALS (PRINT/VIDEO/AUDIO)-GLEN OAKS","1","25000","25000","24488.62","BAKER & TAYLOR INC","No","N/A","Queens Borough Public Library","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","CAPITAL PURCHASED EQUIPMENT","Goods","11/10/2013","11/10/2014","11/07/2013","1003900047692","","Non-M/WBE"
"CT104020133041969","","3 BIDS-COMMODITIES","1","25000","25000","22360","RANDOM HOUSE INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/03/2013","06/30/2013","04/03/2013","42","","Non-M/WBE"
"CT104020133020630","","COMPETITIVE GRANT-SERVICES","2","25000","25000","15000","YOUNG PEOPLE'S PROJECT THE","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","01/17/2013","06/30/2013","01/17/2013","16","","Non-M/WBE"
"CT104020133017088","","SOLE VENDOR-COMMODITIES","2","25000","25000","0","MYTHICS INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","07/09/2013","06/30/2014","12/17/2012","35","","Non-M/WBE"
